Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sweden,SWE,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,962783165000,1003220454000,993187946000,986236187000,1009905688000,1001826145000,1015633062000,1024859012000,1001921581000,1019920737000,1046696591000,1096797442000,1151712034000,1184601665000,1197419299000,1189498041000,1192166781000,1173794024000,1139822000000,1160299000000,1171236000000,1192508000000,1228993000000,1270049000000,1321706000000,1393371000000,1405138000000,1436944000000,1460526000000,1502542000000,1549898000000,1596294000000,1659951000000,1666901000000,1684204000000,1754421000000,1789341000000,1802428000000,1834754000000,1887573000000,1961665000000,2006800000000,2059110000000,2097193000000,2112297000000,2045389000000,2174766000000,2225314000000,2168666000000,..
Sweden,SWE,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,169006610000,195455195000,214266963000,237479800000,262549130000,292784752000,326543082000,363143233000,393846836000,430285508000,471673455000,518890067000,573891604000,626243653000,675712741000,738125846000,817415031000,823594425000,842904000000,880725000000,915713000000,939812000000,981854000000,1018994000000,1075749000000,1144322000000,1177967000000,1224686000000,1268930000000,1311374000000,1364270000000,1415220000000,1491253000000,1541044000000,1589234000000,1675876000000,1732625000000,1754976000000,1798274000000,1869107000000,1961665000000,2024597000000,2114509000000,2206405000000,2269217000000,2215991000000,2399667000000,2621971000000,2716864000000,..
Sweden,SWE,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,40702906892.7316,44871368718.2901,47810371965.3695,52557220316.4767,61241662195.89,69222799319.0845,64490872141.249,57801425046.9551,51368423002.1781,52018364563.9401,54820889945.2574,72840988685.4961,90513469812.6301,102207150574.488,104812040050.257,124708698722.714,135165776105.829,141418734331.536,108295089549.554,114142690513.219,128371581175.613,140144944825.529,128600767528.062,128176958200.732,130198126452.363,124895985680.295,114043527509.657,125775230818.211,156923438408.172,178444937337.561,182557439349.132,191811010815.646,220638722850.21,233806800078.894,207639865165.016,232517569313.272,266822736225.677,259036442596.26,276064142127.32,272433402300.174,232566925536.73,236463322883.402,247343949237.681,253828052514.893,239916814236.17,240598984590.199,279793427771.355,259235303538.108,256062459755.677,..
Sweden,SWE,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,13932.8026478826,14465.2820901074,14269.8543028838,14128.7780679331,14436.3285183156,14291.7922911737,14471.3936300435,14594.5016702155,14261.4031401457,14504.4179503641,14860.634970856,15535.7760383778,16259.2788243678,16646.9127123378,16715.1423100275,16476.7740189009,16401.5590578709,16054.350590909,15499.4159326057,15666.1276556601,15731.0385593841,15991.2759290345,16471.0975216421,17011.888206036,17690.0260076552,18619.2853088906,18726.1831026339,19087.8393194951,19329.0380344008,19807.0360826303,20349.7491803579,20841.3567458382,21512.3498931971,21434.7830986804,21473.5677450694,22178.9438735428,22450.2190410055,22447.7410438275,22657.5304906043,23079.655973323,23733.2902484686,23976.2075302282,24271.9162497686,24435.3157781634,24363.0691972701,23421.4764766768,24753.8384370764,25157.3900760257,24401.3563158478,..
Sweden,SWE,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2.39246712396879,3.82176835258419,-1.35101262461598,-0.988631221848962,2.17676609331482,-1.00119796358496,1.25667470678698,0.850699271398952,-2.28235631196389,1.70400351094695,2.45592082157995,4.54315087374013,4.65701091598373,2.3840779911406,0.409863371477485,-1.42606199041218,-0.456490821223198,-2.11692355425971,-3.45659984912483,1.075600034087,0.414339172709276,1.65429236390186,3.00052100118175,3.28327049052646,3.98625827660088,5.25301263453932,0.574124043806819,1.93128634318617,1.26362502779102,2.47295311530145,2.74000156037214,2.41579176786522,3.21952719077616,-0.360568672887155,0.180942565224626,3.28485762984249,1.22312031181218,-0.0110377416515917,0.934568188252001,1.86306924708211,2.8320798018006,1.02352973067134,1.23334234226849,0.67320407137737,-0.295664609163126,-3.86483621159998,5.68863351431452,1.63025883834177,-3.00521539751598,..
Sweden,SWE,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145086310482.057,145411823956.557,143170848827.02,139027188684.777,141524824054.772,142858839684.094,145453443365.812,149903618023.928,154911329981.271,161212074734.302,169953249652.048,171388502638.263,175267966943.486,178144327606.436,183269133374.16,189045273462.136,194704319739.729,202468737122.537,203316447520.616,205426941480.035,213991499900.454,218250787253.104,219847044228.595,223789934347.775,230232411400.456,239269614107.574,244774852786.321,251155245724.956,255800332788.272,257642608738.284,249481658045.526,265262122530.744,271427599538.24,264518088943.941,..
Sweden,SWE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83778012724.8228,86773277188.2833,87713444860.2353,87296399126.0666,90719009372.8298,93502214225.9807,97338300651.1578,101412288307.81,105157950441.934,112424393675.844,122691155105.958,123788301362.55,127878860464.89,130331992075.706,137647970040.557,143171824659.719,152632073356.405,164843452923.126,172627929214.04,174971776330.696,183228157035.525,191961806732.726,195843704543.134,198665673857.902,204886678612.042,210901763308.674,217134659080.061,222957914012.737,232981015110.259,244452645949.536,241229539765.697,265262122530.744,298139314924.677,301133991937.584,..
Sweden,SWE,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,738125846000,817415031000,823594425000,842904000000,880725000000,915713000000,939812000000,981854000000,1018994000000,1075749000000,1144322000000,1177967000000,1224686000000,1268930000000,1311374000000,1364270000000,1415220000000,1491253000000,1541044000000,1589234000000,1675876000000,1732625000000,1754976000000,1798274000000,1869107000000,1961665000000,2024596999999.99,2114509000000,2206405000000,2269217000000,2215991000000,2399667000000,2621971000000.01,2716864000000,..
Sweden,SWE,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.5936642747178,26.4784303735636,26.2330915275603,24.5553462153097,28.3566435104816,28.623806308798,27.8154570783015,30.4432689418255,31.1315017242634,30.3826165016353,31.2260657361269,27.6649826630051,28.4943605768966,28.4406327202656,29.3558368618576,27.806431339833,24.9101722395726,24.7303480355527,27.6306750519752,30.1376694233797,31.3413663641594,30.3800681672032,32.7634166098247,34.2046253967296,34.6713169162757,38.2269936358088,37.6699687280297,35.9239944365937,34.9924835910555,36.0173517400395,38.8366669046691,40.7322629505433,41.8231837860049,43.7945935141156,38.4995446957734,40.2147975056391,40.9769665855564,40.4648716395598,38.9043189029996,40.3646558011829,40.4486565234909,40.3533533269797,42.027014731043,44.2387507945047,44.2798696637669,40.0708387887778,42.9783402221752,51.974737140744,51.1944284442583,..
Sweden,SWE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-3.50001263939794,8.99997993862114,-3.800044410499,-5.49993694556937,11.5999501347611,0.399878114208093,-3.85052483278167,4.73496998448265,1.01801563199125,5.30328352013687,7.87184713532723,3.56483660411455,7.33870169146742,5.01945160044394,7.70843439541903,1.13035306117754,-4.89977607842404,1.64320077067617,-2.72928375370917,12.8643466487215,7.24196259390619,3.57179624474682,12.4243046539459,10.9716862604019,5.57869104126527,12.5566120067326,-1.36838488943329,-0.952859198978544,3.25119556489926,6.89241680573143,6.83842748889933,8.16903029334559,8.86480350206425,2.83102861851083,-14.0201890185304,12.1762056377119,6.70960504973324,0.551147187363313,0.874983134811941,6.50278135538163,5.77504268492659,5.46202914790345,4.4399075687372,4.08383079424262,2.02300036404084,-6.25817408848441,12.8222499178476,9.6646805341593,-1.09412022579254,..
Sweden,SWE,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,20325498436.7003,22641202862.375,23691015825.5974,24633393124.224,34542301201.2169,39877570617.0763,35088593003.9976,33706226432.6039,31527577215.5396,32034905602.5064,34469276906.2495,40273607311.339,50133719476.7202,57149419297.0164,61442419331.9655,70460021559.4753,65537522471.9815,67557693213.9218,55003050489.498,65115532511.0877,80871237417.7773,84532646232.8828,84439750375.7625,89075753250.6557,90161571484.4061,96166077723.551,86611241779.1242,90213289068.4502,112926778404.717,134284566324.917,149175907541.176,169381328936.323,203536842350.743,225988287527.762,166646070765.345,196604177787.6,233116510614.833,220852021653.631,231000007372.202,237547594509.485,206006899777.01,209929700867.052,228414116183.025,246027989926.624,237895489919.234,221406429979.887,275348323149.161,304101208976.108,304194384467.286,309525682943.453
Sweden,SWE,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,43388707058.1948,47293681989.0594,45496501070.115,42994222198.8184,47981530534.7097,48173398174.1801,46318469514.6885,48511635143.4808,49005491172.5759,51604391309.8933,55666610108.9242,57651033802.3568,61881871195.1589,64988001769.2489,69997559250.5252,70788778804.2631,67320287154.2033,68426494631.5426,66558941430.3313,75121314381.6485,80561571869.2182,83439067067.952,93805790960.8845,104097868039.201,109905166477.652,123705531807.605,122012764002.956,120850154157.226,124779229009.36,133379533559.663,142500596247.173,154141513122.802,167805855376.247,172556487165.486,148363741501.149,166428815758.132,177595531984.451,178574344763.866,180136840163.651,191850745019.986,202930207436.24,214014314516.308,223516352264.699,232644381888.653,237350778581.181,222496953657.197,251026069114.721,275286936752.116,272274966698.147,..
Sweden,SWE,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,365976838000,398914680000,383755745000,362649421000,404716573000,406334946000,390688918000,409187921000,413353518000,435274827000,469538996000,486277294000,521963734000,548163451000,590418271000,597092082000,567835907000,577166591000,561414077000,633636330000,679524036000,703795250000,791236916000,878048948000,927032586000,1043436471000,1029158244000,1019351815000,1052492936000,1125035136000,1201969848000,1300159129000,1415415681000,1455486504000,1251424545000,1403800571000,1497990045000,1506246175000,1519425575000,1618230498000,1711684000000,1805176679000,1885324855000,1962318332000,2002016039000,1876726390000,2117364938000,2322001495000,2296596007000,..
Sweden,SWE,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,87955633000,102919642000,110903587000,115715594000,149782359000,171779533000,182389392000,218452895000,250296499000,274048958000,306170081000,296166357000,330159985000,360179174000,411882952000,430328478000,412516137000,408903375000,457320000000,531828000000,597043000000,594791000000,671020000000,736612000000,785841000000,920808000000,943557000000,935260000000,945295000000,1017850000000,1136804000000,1269834000000,1385247000000,1485464000000,1279783000000,1428241000000,1518129000000,1507119000000,1480307000000,1599927000000,1711684000000,1776650000000,1926059000000,2120051000000,2228802000000,2011948000000,2348713000000,3048428000000,3177395000000,..
Sweden,SWE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,21182898945.1375,23627641130.4208,24746426945.7337,25609293792.1877,34937920505.7032,40613659211.2729,36021130465.695,34771097157.2279,32645524252.977,33130510650.6444,35585034809.7956,41575377196.9229,52072422086.9346,58783648975.062,63888528129.7988,72705358856.525,68212672509.3014,70212468663.0722,58755813654.701,68925349922.2395,83698007934.6165,88695347450.0447,87888511964.7933,92656762978.1507,95110500580.945,100500753094.235,91349391524.915,96051185671.2984,116900807538.677,138503721645.416,152119468493.664,172106204765.39,204954577735.693,225374216746.825,167208837440.226,198159724056.885,233790539628.339,222452469053.27,227251065210.344,233198824915.808,202930207436.24,207504289792.387,225300076530.665,243893762279.478,235643869847.267,218445221956.354,273852355814.846,301399274779.953,299467172193.893,..
Sweden,SWE,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,20729062296.3902,23305803922.535,24652685595.8611,26123698529.415,36297115784.5937,42495054287.8748,38878874731.0336,37865617193.1135,35489249602.7637,36235660569.7403,39030193081.8318,45460728495.6557,56069131264.7224,64219406113.9546,70744042674.0415,84623951418.8329,81370955207.0365,85738701838.2739,71264111999.8341,80646002070.8306,102250250816.737,107173752672.754,104952928206.535,108340194096.833,109994205615.02,118594936435.021,106369555441.81,108796943400.409,134412513414.641,165754565906.553,185633398945.705,213357403078.015,259961288375.67,284144925286.946,207327558574.888,243219534001.751,286445437776.272,270145909765.689,280969293237.106,290967644318.119,249588316920.71,253507882082.048,270329787476.88,295084144416.602,281364752724.232,256941476497.515,323757135367.841,355559081225.364,368913712595.2,..
Sweden,SWE,Income share held by fourth 20%,SI.DST.04TH.20,23.3,..,..,..,..,..,23.6,..,..,..,..,..,23.3,..,..,..,..,23.3,..,..,23.4,..,..,..,..,22.6,22.6,22.9,23.1,22.9,23.1,22.9,22.8,22.8,23,22.8,23,23,23.2,22.9,22.8,22.8,23.1,23.2,23,23.1,23.2,22.7,..,..
Sweden,SWE,Income share held by highest 10%,SI.DST.10TH.10,19.1,..,..,..,..,..,17.9,..,..,..,..,..,18.6,..,..,..,..,19.7,..,..,19.7,..,..,..,..,21.8,21.5,20.9,20.1,21.1,21.1,21.1,21.6,22.4,21.4,21.8,21.6,21.6,22.2,22.2,22.9,23.3,22.3,22.9,22.7,22.4,22.7,24.7,..,..
Sweden,SWE,Income share held by highest 20%,SI.DST.05TH.20,33.9,..,..,..,..,..,32.4,..,..,..,..,..,32.9,..,..,..,..,34.2,..,..,34.1,..,..,..,..,36.2,36,35.5,34.7,35.5,35.6,35.6,36.2,36.9,36.2,36.6,36.3,36.4,37,37,37.6,37.8,37.1,37.8,37.5,37.2,37.7,39.1,..,..
Sweden,SWE,Income share held by lowest 10%,SI.DST.FRST.10,4.2,..,..,..,..,..,4.1,..,..,..,..,..,4.3,..,..,..,..,3.9,..,..,3.8,..,..,..,..,4,4,4,3.7,3.7,3.2,3.6,3.4,3.2,3.2,3.2,3.1,3.1,2.9,3.1,2.9,3,3,2.7,2.9,3,2.8,2.5,..,..
Sweden,SWE,Income share held by lowest 20%,SI.DST.FRST.20,10.1,..,..,..,..,..,10.1,..,..,..,..,..,10.5,..,..,..,..,9.8,..,..,9.5,..,..,..,..,9.6,9.8,9.7,9.4,9.3,8.7,9.2,8.9,8.6,8.6,8.6,8.5,8.5,8.1,8.4,8.2,8.1,8.3,7.8,8.1,8.2,7.8,7.4,..,..
Sweden,SWE,Income share held by second 20%,SI.DST.02ND.20,14.6,..,..,..,..,..,15.1,..,..,..,..,..,15,..,..,..,..,14.6,..,..,14.5,..,..,..,..,14.1,14.2,14.3,14.6,14.3,14.4,14.3,14.3,14.1,14.3,14.2,14.3,14.3,14,14,13.9,13.8,13.9,13.7,13.8,13.8,13.7,13.5,..,..
Sweden,SWE,Income share held by third 20%,SI.DST.03RD.20,18.2,..,..,..,..,..,18.7,..,..,..,..,..,18.3,..,..,..,..,18.1,..,..,18.4,..,..,..,..,17.5,17.5,17.7,18.3,17.9,18.2,18,17.8,17.6,17.8,17.8,17.8,17.9,17.7,17.7,17.5,17.5,17.6,17.6,17.6,17.7,17.6,17.3,..,..
Sweden,SWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,29.3577189985664,28.1599261036966,27.8545046533143,28.1355740415968,29.2682846546312,29.3002254390395,28.9236037196983,28.6000904014182,28.3827687155579,28.1044451636926,26.7839190175431,25.0840648891982,24.1488438306634,23.8106429938186,24.7547122338442,26.5804464956892,25.9634504066486,25.9606938606312,26.0397623453422,25.6672159608567,25.9991946163842,25.6801843181828,25.4558102142511,24.8948054414285,24.746611729162,24.5821093005086,24.8427753652429,25.0247346814804,24.1456604269774,22.3349962140709,23.859118785673,23.7338774871216,23.1052014331005,21.9848966910329,21.6085141016575,22.2836678486062,21.9558674023311,22.1637052639296,22.1851163555491,22.2925738902775,21.8123640454111,23.055527700903,24.0248816282995,23.2510140537579,..
Sweden,SWE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,..,..,..,..,..,..,-3.26376812177843,0.484348353220582,3.68118210762421,9.20143404573099,2.8803374741202,1.6370356337371,2.34412664753683,2.12977640084759,0.659714468103758,-1.68545360148526,-2.75017530579022,-4.29231198603432,-3.45223869670266,9.11443153757519,10.0181110423877,2.62560651711514,4.46436452315587,6.10109118294655,6.57927487396111,6.9945223325248,1.18180609851328,4.25215850502923,1.12177385565737,6.15210862888136,2.43670674063578,5.47901369263089,5.19680770326147,-4.99883684022717,-13.7721914738524,13.2379257506163,4.44007071410498,-2.83642973800026,-4.49384704746114,-0.258866051453225,6.43922212486152,-0.0866693955808557,2.74275664763337,1.65683103272727,1.88803411138778,-0.987834588419332,10.2535879560166,2.05466264132339,-2.55661397178876,..
Sweden,SWE,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,..,..,..,..,..,54639510229.8413,52856203313.0639,53112211463.3857,55067368688.7394,60134356299.3532,61866428698.6645,62879204181.7822,64353172362.7664,65723751040.9454,66157340135.543,65042288863.5816,63253511896.9347,60538473824.1949,58448541204.4428,63775793477.2332,70164923285.9462,72007178084.4709,75221840996.9997,79811194105.7177,85062191946.1235,91011885958.3302,92087469976.9577,96003175163.6491,97080113683.2359,103052587734.07,105563677085.786,111347525407.761,117134042185.542,111278702532.324,95953186549.9537,108655398140.787,113479774652.93,110261000578.059,105306039859.081,105033438271.756,111796774667.453,111699881078.57,114763536992.251,116664974887.394,118867649409.31,117693433654.004,129761233392.173,132427388977.603,129041731848.526,..
Sweden,SWE,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,..,..,..,..,..,460875572000,445833662000,447993050000,464484490000,507223724000,521833479000,530376079000,542808766000,554369379000,558026634000,548621354000,533533305000,510632391000,493004142000,537938667000,591829960000,607369086000,634484256000,673194719000,717486050000,767670772000,776743152000,809771502000,818855307000,869232175000,890412814000,939198654000,988007002000,938618144000,809349856000,916490989000,957183837000,930033990000,888239685000,885940334000,942988000000,942170718000,968012168000,984050494000,1002629703000,992725380000,1094515350000,1117003948000,1088446469000,..
Sweden,SWE,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,..,..,..,..,..,176183950000,184648118000,199876603000,226209315000,263997767000,287287309000,309640474000,331385061000,359446370000,394325050000,414504219000,415395825000,399288507000,394094000000,436837000000,506349000000,508321000000,531695000000,560778000000,581759000000,626266000000,643237000000,662727000000,672514000000,699339000000,719553000000,774477000000,828857000000,818994000000,742449000000,847364000000,879301000000,860556000000,836524000000,856493000000,942988000000,966658000000,1015742000000,1063176000000,1122084000000,1095194000000,1259956000000,1409110000000,1443080000000,..
Sweden,SWE,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,..,..,..,..,..,41654991015.6989,36467219259.7859,31814313023.2706,29503895214.6183,31915395319.0358,33390358907.0073,43466852995.6763,52265639549.5552,58664050463.507,61165063829.1272,70031800195.9857,68688850764.7788,68561507435.0081,50632628414.3176,56614437532.4002,70983836373.0672,75800924545.1834,69640073871.3015,70539000490.5722,70410413439.1944,68353233939.4469,62274254291.2742,68062051329.4513,83167085069.8094,95162405257.9297,96285744871.6062,104968284947.548,122633751553.53,124257559436.209,97003971883.2475,117566584642.045,135411585764.937,127019038946.896,128419962936.079,124838921493.677,111796774667.453,112901067605.96,118816064479.546,122309319259.417,118634233123.31,118909582362.599,146906803352.751,139319259659.464,136009242429.589,..
Sweden,SWE,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51062.6026170625,51820.9821070471,54186.7729203388,60267.7724026278,66768.7373999238,68075.0272765693,72824.1432464416,75739.6003565728,81596.406105543,88040.1261940619,89305.9609274353,96047.045250821,98776.3310145204,106893.075437818,110161.117959912,114717.335786447,119075.605067244,113503.109067163,105725.793249552,120842.987091392,123458.150612736,121194.87071158,117419.178522659,119480.093063457,127512.272797592,125790.849138193,126980.923872676,126929.74856075,126834.526484211,128167.750271954,141857.969187371,148055.196243852,142450.615956427,..
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.77987398822576,10.2492246529784,11.4418051091077,9.99526541717732,7.20978617047808,13.7063223649005,12.1039385302598,8.58918509047123,8.87302152363213,8.04424238994422,7.37257458126246,4.23591011089793,4.18857151771368,5.82489868439437,6.4432758742661,10.3665533879493,9.4446273294419,2.3743672511188,4.72817304626053,2.15813800724632,2.45514857818395,0.533131978766297,0.658410256243514,-0.267132668355006,0.462175756339173,0.899143734041633,2.40595834145438,2.15848213589264,1.92565534892391,0.373659828721813,0.453170852576182,1.3602146862768,2.21216883436735,3.43704910602874,-0.494460544377991,1.15798802715628,2.9611507382214,0.888377506923638,-0.0442929701485858,-0.179638494114635,-0.0467847449832812,0.984269244577992,1.79449904665589,1.95353530127028,1.78415097403835,0.497367318853572,2.16319736447153,8.36929098869189,8.54862489748902,2.83581658224034
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,14.5124020104256,11.918966412479,10.5295691754217,9.54906715208419,7.94320809795623,11.7165099049294,8.76734224773226,8.08460534650519,9.95406204032167,7.63598203769244,6.40450682754603,6.32272325993377,4.72094917823456,6.57120635454622,7.92466691023212,9.47382071415691,8.24678886435936,1.01534119781775,2.21227113708235,2.5024217543818,3.70492901717989,1.05235025565578,1.49858117943363,0.867072198769463,1.00391345454651,1.57193733934425,2.58976943892402,1.62347188399643,1.8478562751048,0.41463529336707,0.764452784934761,1.74607307016446,2.92412818796939,3.36159327618984,2.35890020403473,1.03025947287551,1.11730008631683,0.949517917737836,1.01164751434032,1.83270691050184,2.25343232544076,1.65202001199931,2.22655133855243,2.61612019490897,2.42065007708676,1.79366288715698,2.7406333444759,5.78193714856063,6.14906969650426,..
Sweden,SWE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.47382071415691,8.24678886435936,1.01534119781775,2.21227113708235,2.5024217543818,3.70492901717989,1.05235025565578,1.49858117943363,0.867072198769463,1.00391345454651,1.57193733934425,2.58976943892402,1.62347188399643,1.8478562751048,0.41463529336707,0.764452784934761,1.74607307016446,2.92412818796939,3.36159327618984,2.35890020403473,1.03025947287551,1.11730008631683,0.949517917737836,1.01164751434032,1.83270691050184,2.25343232544076,1.65202001199931,2.22655133855243,2.61612019490897,2.42065007708676,1.79366288715698,2.7406333444759,5.78193714856063,6.14906969650426,..
Sweden,SWE,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,5.07644775681877,6.32201878136186,5.16246053323649,4.54664177745384,3.65081997090914,3.93877316349483,3.07582341890274,6.63897469180242,5.47799662366967,5.31893778220512,5.27891037329356,7.02883879946407,7.52856406145428,8.51279062222405,9.49455170660103,9.07078023875915,12.3396462193976,12.4540167207052,3.44151306930998,2.90648679952465,2.42651856893241,2.44407603703905,2.67496080444414,3.0078071275641,3.24471005520248,6.56130010293259,6.02060334068846,5.58667033831149,4.81627130010704,4.71926386274498,5.39323420825727,5.32128854436426,3.526443766409,3.4039944179881,3.22574821487508,2.68149559547942,3.01436420945954,3.00018986420103,6.51522620838371,6.99395463666978,7.15848174387419,7.15727917682322,6.09243647414227,5.63622360933882,4.98818479992732,6.49583156882382,6.33082349047354,5.34482072353472,6.01214186542402,..
Sweden,SWE,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.87357959166471,5.33999403876261,5.69314753250197,5.71726222833704,4.34119633728892,4.41333754419488,4.25698993109194,5.48042422198818,5.67166628376187,6.00038026109617,5.41782242609501,6.1758423561296,7.27535021612919,7.06334286987378,6.54540629833635,7.91277298474439,9.91977336845815,10.540090834513,2.65077078715998,2.52906769251,1.41400996386471,1.41264896830385,1.6085801417706,2.45364479866483,2.18606412867685,3.14761523341764,2.48964235821561,2.60490816275236,2.77371475043722,2.29541452475734,3.12389779632854,3.22456321811184,1.91986687056142,1.89114302498445,1.95822414717862,1.7576867644005,1.80162970341191,1.5945111071407,2.92251120451327,2.99385608681333,3.42258572103828,3.45317304780784,3.86572094315775,3.97667634837868,3.35383649981726,3.42444072829539,3.23668285505798,2.70655310436722,2.82372362699204,..
Sweden,SWE,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4,6.65,5.895,5.41,5.0275,4.685,4.16,3.9,3.7175,3.5575,3.415,3.3425,3.1125,2.715025,2.58945555555555,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2,12.1,10.65,11.14,8.7275,7.06,6.455,5.375,5.7725,5.73,5.7925,5.0175,4.1825,3.532,3.67803333333333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Listed domestic companies, total",CM.MKT.LDOM.NO,101,98,96,94,96,103,130,138,145,159,164,154,150,142,135,121,117,108,197,216,212,217,245,258,277,292,285,278,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,26.1078117862037,27.4084981068574,27.932506607034,27.3767521693525,26.582589468512,24.5544251510747,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.8651008084771,22.4743118397033,22.3380744285099,24.1006971819567,20.8066920287112,24.0656235872784,15.0148225033853,22.4481622097177,24.4218606276069,25.1057412504048,22.3641201781535,22.5902511563955,23.6583334391847,21.6820740622165,23.112280707632,19.115353334061,20.0616076737578,..,..,..
